date,temperature_2m_mean,precipitation_sum,soil_moisture_0_to_10cm_mean
1950-03-23 00:00:00+00:00,5.452734,5.0542088,0.41130832
1950-03-24 00:00:00+00:00,4.5468783,0.2974701,0.40149975
1950-03-25 00:00:00+00:00,5.8910255,0.99211407,0.39569128
1950-03-26 00:00:00+00:00,7.3351717,2.8787222,0.39188278
1950-03-27 00:00:00+00:00,7.9793167,5.3633513,0.40107423
1950-03-28 00:00:00+00:00,7.1234636,1.3912712,0.4032657
1950-03-29 00:00:00+00:00,7.767609,0.0,0.39245725
1950-03-30 00:00:00+00:00,7.811757,0.0,0.3816487
1950-03-31 00:00:00+00:00,11.105902,0.0,0.37284017
1950-04-01 00:00:00+00:00,10.450048,0.0,0.3650317
1950-04-02 00:00:00+00:00,10.444195,0.0,0.35822314
1950-04-03 00:00:00+00:00,9.38834,0.0,0.3504146
1950-04-04 00:00:00+00:00,10.232485,0.4988382,0.34760612
1950-04-05 00:00:00+00:00,10.0766325,15.173276,0.38279763
1950-04-06 00:00:00+00:00,10.020778,3.795474,0.40798908
1950-04-07 00:00:00+00:00,8.314925,0.0,0.3921806
1950-04-08 00:00:00+00:00,7.2090707,0.0,0.37837207
1950-04-09 00:00:00+00:00,5.903218,0.0,0.36956355
1950-04-10 00:00:00+00:00,3.9473631,0.0,0.36075503
1950-04-11 00:00:00+00:00,4.2415085,0.0,0.35294655
1950-04-12 00:00:00+00:00,5.435655,0.0,0.34713802
1950-04-13 00:00:00+00:00,6.0798025,0.0,0.3403295
1950-04-14 00:00:00+00:00,7.6239476,0.6020453,0.336521
1950-04-15 00:00:00+00:00,8.818093,0.0,0.3307125
1950-04-16 00:00:00+00:00,7.1122394,3.716933,0.327904
1950-04-17 00:00:00+00:00,8.256386,1.1056793,0.34409547
1950-04-18 00:00:00+00:00,10.300531,0.0,0.33528697
1950-04-19 00:00:00+00:00,10.594678,0.0,0.32247844
1950-04-20 00:00:00+00:00,9.6388235,0.0,0.31366992
1950-04-21 00:00:00+00:00,9.78297,2.3173122,0.3118614
1950-04-22 00:00:00+00:00,11.027117,1.108935,0.32405287
1950-04-23 00:00:00+00:00,12.071262,0.0,0.3162444
1950-04-24 00:00:00+00:00,12.565409,0.20186391,0.30943587
1950-04-25 00:00:00+00:00,13.659554,5.4535713,0.31262738
1950-04-26 00:00:00+00:00,14.303701,5.052619,0.34281883
1950-04-27 00:00:00+00:00,12.897846,3.3367245,0.36301032
1950-04-28 00:00:00+00:00,10.741993,0.80938846,0.34720182
1950-04-29 00:00:00+00:00,9.736139,0.5061721,0.3383933
1950-04-30 00:00:00+00:00,10.330284,0.60777295,0.3315848
1950-05-01 00:00:00+00:00,8.524431,2.8379884,0.33177626
1950-05-02 00:00:00+00:00,9.218577,0.4056728,0.33496773
1950-05-03 00:00:00+00:00,11.160311,0.101510845,0.32414123
1950-05-04 00:00:00+00:00,11.794807,0.10169935,0.31426075
1950-05-05 00:00:00+00:00,11.129304,0.0,0.30238023
1950-05-06 00:00:00+00:00,11.2638,0.0,0.29049975
1950-05-07 00:00:00+00:00,13.098297,0.0,0.28261924
1950-05-08 00:00:00+00:00,13.532793,0.61500466,0.27573872
1950-05-09 00:00:00+00:00,14.317289,0.1027139,0.27085823
1950-05-10 00:00:00+00:00,11.751785,8.028733,0.2829777
1950-05-11 00:00:00+00:00,9.736282,3.0947037,0.33209723
1950-05-12 00:00:00+00:00,11.520778,0.0,0.3162167
1950-05-13 00:00:00+00:00,12.355275,0.0,0.2983362
1950-05-14 00:00:00+00:00,13.739771,0.0,0.28345567
1950-05-15 00:00:00+00:00,15.524268,0.0,0.27057523
1950-05-16 00:00:00+00:00,17.258762,0.0,0.2586947
1950-05-17 00:00:00+00:00,18.893261,0.0,0.24881417
1950-05-18 00:00:00+00:00,19.627758,0.0,0.23693368
1950-05-19 00:00:00+00:00,20.112255,0.0,0.2280532
1950-05-20 00:00:00+00:00,22.04675,0.0,0.21917269
1950-05-21 00:00:00+00:00,18.231247,0.0,0.20929217
1950-05-22 00:00:00+00:00,17.815744,0.0,0.2014117
1950-05-23 00:00:00+00:00,19.850239,0.0,0.19553116
1950-05-24 00:00:00+00:00,19.634735,0.0,0.18965067
1950-05-25 00:00:00+00:00,19.719233,0.21409975,0.18477015
1950-05-26 00:00:00+00:00,17.95373,0.0,0.18088967
1950-05-27 00:00:00+00:00,17.438223,0.0,0.17600916
1950-05-28 00:00:00+00:00,17.02272,0.0,0.17112866
1950-05-29 00:00:00+00:00,16.50722,0.0,0.16824815
1950-05-30 00:00:00+00:00,17.891714,0.10889907,0.16636765
1950-05-31 00:00:00+00:00,19.026209,0.21861628,0.16548714
1950-06-01 00:00:00+00:00,19.310707,1.8654425,0.16560663
1950-06-02 00:00:00+00:00,18.895206,1.6525686,0.17672613
1950-06-03 00:00:00+00:00,19.3297,0.0,0.17884563
1950-06-04 00:00:00+00:00,20.364197,0.0,0.17096512
1950-06-05 00:00:00+00:00,19.648695,5.6911607,0.16608463
1950-06-06 00:00:00+00:00,18.383188,0.560511,0.2082041
1950-06-07 00:00:00+00:00,19.417686,0.0,0.19732362
1950-06-08 00:00:00+00:00,20.552183,0.0,0.1854431
1950-06-09 00:00:00+00:00,21.536678,0.0,0.1745626
1950-06-10 00:00:00+00:00,21.821175,0.0,0.16768211
1950-06-11 00:00:00+00:00,20.755674,4.714695,0.16680159
1950-06-12 00:00:00+00:00,20.590168,1.5034298,0.19392107
1950-06-13 00:00:00+00:00,23.474665,0.0,0.18604058
1950-06-14 00:00:00+00:00,25.15916,0.0,0.17216007
1950-06-15 00:00:00+00:00,26.043657,0.23561075,0.1632796
1950-06-16 00:00:00+00:00,26.178156,0.59297615,0.15839909
1950-06-17 00:00:00+00:00,24.41265,3.8216004,0.16251858
1950-06-18 00:00:00+00:00,21.347147,0.0,0.17863807
1950-06-19 00:00:00+00:00,17.881643,0.9697364,0.17175756
1950-06-20 00:00:00+00:00,17.01614,1.0996791,0.17287706
1950-06-21 00:00:00+00:00,18.350637,0.0,0.17099655
1950-06-22 00:00:00+00:00,18.685131,0.0,0.16511606
1950-06-23 00:00:00+00:00,21.76963,0.0,0.15923554
1950-06-24 00:00:00+00:00,23.354126,0.0,0.15535505
1950-06-25 00:00:00+00:00,25.488625,0.0,0.15147455
1950-06-26 00:00:00+00:00,24.773119,0.0,0.14859405
1950-06-27 00:00:00+00:00,22.457615,0.0,0.14771353
1950-06-28 00:00:00+00:00,21.542112,0.0,0.14683303
1950-06-29 00:00:00+00:00,18.676607,0.26815256,0.14695252
1950-06-30 00:00:00+00:00,16.961107,0.0,0.14707202
1950-07-01 00:00:00+00:00,19.2956,0.0,0.14619152
1950-07-02 00:00:00+00:00,18.980097,0.27994928,0.14531103
1950-07-03 00:00:00+00:00,18.470587,0.28273544,0.14536336
1950-07-04 00:00:00+00:00,18.021059,0.84786135,0.14830375
1950-07-05 00:00:00+00:00,19.77153,0.0,0.14624414
1950-07-06 00:00:00+00:00,19.622004,0.0,0.1441845
1950-07-07 00:00:00+00:00,19.022476,0.0,0.14312491
1950-07-08 00:00:00+00:00,19.87295,0.0,0.14206529
1950-07-09 00:00:00+00:00,22.32342,0.0,0.14100568
1950-07-10 00:00:00+00:00,24.223894,0.0,0.13994607
1950-07-11 00:00:00+00:00,24.274366,0.0,0.13988647
1950-07-12 00:00:00+00:00,25.32484,0.14086817,0.13882686
1950-07-13 00:00:00+00:00,26.225311,0.0,0.13876723
1950-07-14 00:00:00+00:00,25.775785,0.0,0.13870764
1950-07-15 00:00:00+00:00,23.32626,0.0,0.13764802
1950-07-16 00:00:00+00:00,21.97673,0.0,0.13758841
1950-07-17 00:00:00+00:00,24.277203,0.0,0.13752878
1950-07-18 00:00:00+00:00,24.677677,0.0,0.13646922
1950-07-19 00:00:00+00:00,23.728148,0.0,0.13640958
1950-07-20 00:00:00+00:00,21.878622,0.0,0.13634995
1950-07-21 00:00:00+00:00,21.629093,0.0,0.13629034
1950-07-22 00:00:00+00:00,23.729567,0.0,0.13523075
1950-07-23 00:00:00+00:00,24.88004,0.0,0.13517112
1950-07-24 00:00:00+00:00,22.180513,0.0,0.13511154
1950-07-25 00:00:00+00:00,23.780983,0.0,0.13405192
1950-07-26 00:00:00+00:00,23.281458,0.0,0.13399231
1950-07-27 00:00:00+00:00,20.881931,0.0,0.13393268
1950-07-28 00:00:00+00:00,21.982405,0.0,0.13387308
1950-07-29 00:00:00+00:00,24.782875,0.0,0.13381347
1950-07-30 00:00:00+00:00,27.283348,0.0,0.13275386
1950-07-31 00:00:00+00:00,25.133821,0.0,0.13269424
1950-08-01 00:00:00+00:00,22.584293,0.0,0.13263462
1950-08-02 00:00:00+00:00,21.984768,0.13984317,0.13257502
1950-08-03 00:00:00+00:00,23.785238,0.0,0.1325154
1950-08-04 00:00:00+00:00,22.535711,0.0,0.1324558
1950-08-05 00:00:00+00:00,22.236187,0.0,0.13239619
1950-08-06 00:00:00+00:00,22.086657,0.0,0.13133658
1950-08-07 00:00:00+00:00,23.937132,0.0,0.13127698
1950-08-08 00:00:00+00:00,25.137604,0.0,0.13121738
1950-08-09 00:00:00+00:00,25.838076,0.0,0.13115776
1950-08-10 00:00:00+00:00,24.438549,0.0,0.13109815
1950-08-11 00:00:00+00:00,24.53902,0.0,0.13103853
1950-08-12 00:00:00+00:00,19.289494,0.0,0.12997892
1950-08-13 00:00:00+00:00,19.489965,0.0,0.1299193
1950-08-14 00:00:00+00:00,20.840439,0.0,0.1298597
1950-08-15 00:00:00+00:00,23.140913,0.0,0.12980008
1950-08-16 00:00:00+00:00,25.891386,0.0,0.12974046
1950-08-17 00:00:00+00:00,27.541857,0.0,0.12968086
